TopContant,BackContanct,ActiveLayer,A_Bandgap(ev),A_theoretical_Bandgap(ev),Thickness(nm),Dopant,Substrate,S_Bandgap(ev),S_theoretical_Bandgap(ev),SubstrateType,Morphology,Wavelength(nm),Responsivity(A/W),RiseTime(s),FallTime(s),PowerIntensity(μW/cm2),DarkCurrent(μA),Photocurrent(μA),On–off ratio,Bias(V),Aabsx6,Aabsx5,Aabsx4,Aabsx3,Aabsx2,Aabsx,Aabsint,RamanA,RamanB,Rcoeff1,Rcoeff2,Rcoeff3,Rcoeff4,Rcoeff5,Rcoeff6,Rcoeff7,Rcoeff8,Rcoeff9,Rcoeff10,Rcoeff11,Rcoeff12,Rcoeff13,Rcoeff14,Rcoeff15,Rcoeff16,Rcoeff17,Rcoeff18,Rcoeff19,Rcoeff20,Rshif1,Rshif2,Rshif3,Rshif4,Rshif5,Rshif6,Rshif7,Rshif8,Rshif9,Rshif10,Rshif11,Rshif12,Rshif13,Rshif14,Rshif15,Rshif16,Rshif17,Rshif18,Rshif19,Rshif20,xrdA,xrdB,xrdcoef1,xrdcoef2,xrdcoef3,xrdcoef4,xrdcoef5,xrdcoef6,xrdcoef7,xrdcoef8,xrdcoef9,xrdcoef10,xrdcoef11,xrdcoef12,xrdcoef13,xrdcoef14,xrdcoef15,xrdcoef16,xrdcoef17,xrdcoef18,xrdcoef19,xrdcoef20,shift1,shift2,shift3,shift4,shift5,shift6,shift7,shift8,shift9,shift10,shift11,shift12,shift13,shift14,shift15,shift16,shift17,shift18,shift19,shift20,SXRDA,SXRDB,SXRDcoeff1,SXRDcoeff2,SXRDcoeff3,SXRDcoeff4,SXRDcoeff5,SXRDcoeff6,SXRDcoeff7,SXRDcoeff8,SXRDcoeff9,SXRDcoeff10,SXRDcoeff11,SXRDcoeff12,SXRDcoeff13,SXRDcoeff14,SXRDcoeff15,SXRDcoeff16,SXRDcoeff17,SXRDcoeff18,SXRDcoeff19,SXRDcoeff20,SXRDcoeff21,SXRDcoeff22,SXRDcoeff23,SXRDcoeff24,SXRDcoeff25,SXRDcoeff26,SXRDcoeff27,SXRDcoeff28,SXRDcoeff29,SXRDcoeff30,SXRDshift1,SXRDshift2,SXRDshift3,SXRDshift4,SXRDshift5,SXRDshift6,SXRDshift7,SXRDshift8,SXRDshift9,SXRDshift10,SXRDshift11,SXRDshift12,SXRDshift13,SXRDshift14,SXRDshift15,SXRDshift16,SXRDshift17,SXRDshift18,SXRDshift19,SXRDshift20,SXRDshift21,SXRDshift22,SXRDshift23,SXRDshift24,SXRDshift25,SXRDshift26,SXRDshift27,SXRDshift28,SXRDshift29,SXRDshift30
Al,Al,SnO2,4.2,0.85,130,GeO2,Si,2.08,0.61,,film,365,0.001512776,,,20000,7.435962105,37.69147934,5.068810036,3.426997973,3E-16,-1E-12,0.000000002,-0.000001,0.0007,-0.1521,14.395,0.075510948,-9.143261383,0.078705608,0.051656173,1.046207796,0.058816156,0.34624843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468.7348579,538.5377147,630.1068366,694.1808125,772.7582727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.015901123,4.124035151,-0.008016199,0.348544485,0.164863981,0.109416272,0.189186757,0.017261795,0.085794379,-0.001647678,0,0,0,0,0,0,0,0,0,0,0,0,20.40076626,26.49644422,28.3357994,33.74130737,38.00415788,45.53239764,51.79993177,58.85262348,0,0,0,0,0,0,0,0,0,0,0,0,-0.02543977,1.288436644,1.860091224,12.4772692,-1.460386272,-10.83330103,-1.494897374,0.37963621,0.816240725,2.977933618,-0.147116595,-2.532924407,0.163037935,0.743369275,0.151873756,0.503704936,-0.00073198,-0.351027847,0.309421218,-0.220639012,-0.825521203,0.090306695,-0.204022808,-0.655201949,-0.080527745,0.069647516,0.093206111,-0.024179714,0.069072261,0,0,0,28.92610038,47.17310573,47.00346244,47.18823308,29.27526748,46.8798438,29.3882975,56.06321565,55.63881031,56.07337848,87.76661693,48.44582182,127.2091917,113.803607,29.74026553,113.7268856,76.25581772,45.95839,48.62783109,94.78584957,76.15287863,29.85402132,57.21816242,69.00695589,136.4418676,114.9887755,106.4550312,0,0,0
Al,Al,SnO2,4.2,0.85,130,GeO2,Si,2.08,0.61,,film,365,0.00128191,,,20000,6.107635421,31.74583469,5.197729154,3.265720915,3E-16,-1E-12,0.000000002,-0.000001,0.0007,-0.1521,14.395,0.075510948,-9.143261383,0.078705608,0.051656173,1.046207796,0.058816156,0.34624843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468.7348579,538.5377147,630.1068366,694.1808125,772.7582727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.015901123,4.124035151,-0.008016199,0.348544485,0.164863981,0.109416272,0.189186757,0.017261795,0.085794379,-0.001647678,0,0,0,0,0,0,0,0,0,0,0,0,20.40076626,26.49644422,28.3357994,33.74130737,38.00415788,45.53239764,51.79993177,58.85262348,0,0,0,0,0,0,0,0,0,0,0,0,-0.02543977,1.288436644,1.860091224,12.4772692,-1.460386272,-10.83330103,-1.494897374,0.37963621,0.816240725,2.977933618,-0.147116595,-2.532924407,0.163037935,0.743369275,0.151873756,0.503704936,-0.00073198,-0.351027847,0.309421218,-0.220639012,-0.825521203,0.090306695,-0.204022808,-0.655201949,-0.080527745,0.069647516,0.093206111,-0.024179714,0.069072261,0,0,0,28.92610038,47.17310573,47.00346244,47.18823308,29.27526748,46.8798438,29.3882975,56.06321565,55.63881031,56.07337848,87.76661693,48.44582182,127.2091917,113.803607,29.74026553,113.7268856,76.25581772,45.95839,48.62783109,94.78584957,76.15287863,29.85402132,57.21816242,69.00695589,136.4418676,114.9887755,106.4550312,0,0,0
Al,Al,SnO2,4.2,0.85,130,GeO2,Si,2.08,0.61,,film,365,0.000654779,,,20000,4.779308736,17.87487918,3.740055345,2.832819338,3E-16,-1E-12,0.000000002,-0.000001,0.0007,-0.1521,14.395,0.075510948,-9.143261383,0.078705608,0.051656173,1.046207796,0.058816156,0.34624843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468.7348579,538.5377147,630.1068366,694.1808125,772.7582727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.015901123,4.124035151,-0.008016199,0.348544485,0.164863981,0.109416272,0.189186757,0.017261795,0.085794379,-0.001647678,0,0,0,0,0,0,0,0,0,0,0,0,20.40076626,26.49644422,28.3357994,33.74130737,38.00415788,45.53239764,51.79993177,58.85262348,0,0,0,0,0,0,0,0,0,0,0,0,-0.02543977,1.288436644,1.860091224,12.4772692,-1.460386272,-10.83330103,-1.494897374,0.37963621,0.816240725,2.977933618,-0.147116595,-2.532924407,0.163037935,0.743369275,0.151873756,0.503704936,-0.00073198,-0.351027847,0.309421218,-0.220639012,-0.825521203,0.090306695,-0.204022808,-0.655201949,-0.080527745,0.069647516,0.093206111,-0.024179714,0.069072261,0,0,0,28.92610038,47.17310573,47.00346244,47.18823308,29.27526748,46.8798438,29.3882975,56.06321565,55.63881031,56.07337848,87.76661693,48.44582182,127.2091917,113.803607,29.74026553,113.7268856,76.25581772,45.95839,48.62783109,94.78584957,76.15287863,29.85402132,57.21816242,69.00695589,136.4418676,114.9887755,106.4550312,0,0,0
Au,Cu,Ga2O3,4.88,2.4,400,None,Mo,1.8,0,,film,203.8391842,22.02105273,,,35.5,,,,5,3E-16,-1E-12,0.000000001,-0.000001,0.0004,-0.0856,7.1402,0.043566805,-0.040508717,0.014991468,0.006940962,0.046076181,0.056666421,0.044031207,0.030873318,0.004292198,0.146041527,0.080438513,0.329728605,0.003860254,-0.00111947,0,0,0,0,0,0,0,0,256.6262074,307.6309075,380.0807657,418.3342907,430.5058669,449.474557,486.1473579,577.7239786,679.7333788,750.4444403,864.0458178,915.0505179,0,0,0,0,0,0,0,0,0.408844874,-0.89787848,0.225653434,0.258916928,0.469173718,0.235556756,0.362112798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.16829176,38.89364055,40.58522527,59.91762209,69.2476049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048078527,-5.872807311,0.678742975,1.291999659,-1.002742745,0.540323584,-0.11589848,-0.034786798,0.117902948,0.370244571,0.321564423,-1.209471267,0.180299861,1.287157576,-0.417398525,0.491991497,1.643392242,-0.366230557,-0.107582297,0.101540598,-1.754169803,0.076550554,-0.046347656,-0.420704141,0.245413044,0.118880166,-0.097447693,0.096314437,0.107326593,0.079778327,0.096398075,0.075591368,38.03881246,38.08271383,38.01686177,52.80064941,37.94160228,52.7474612,52.10920277,52.61069154,38.9124498,36.4232419,131.5706894,36.30470819,52.20798086,131.6091031,53.82135635,131.4280099,39.07049474,148.1215073,53.88720841,148.258277,79.470734,39.30756216,79.61890114,86.58275656,132.7121251,125.0732861,111.2772793,68.7191187,91.71921729,68.50636589
Au,Cu,Ga2O3,4.88,2.4,400,None,Mo,1.8,0,,film,209.5667441,32.8791567,,,35.5,,,,5,3E-16,-1E-12,0.000000001,-0.000001,0.0004,-0.0856,7.1402,0.043566805,-0.040508717,0.014991468,0.006940962,0.046076181,0.056666421,0.044031207,0.030873318,0.004292198,0.146041527,0.080438513,0.329728605,0.003860254,-0.00111947,0,0,0,0,0,0,0,0,256.6262074,307.6309075,380.0807657,418.3342907,430.5058669,449.474557,486.1473579,577.7239786,679.7333788,750.4444403,864.0458178,915.0505179,0,0,0,0,0,0,0,0,0.408844874,-0.89787848,0.225653434,0.258916928,0.469173718,0.235556756,0.362112798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.16829176,38.89364055,40.58522527,59.91762209,69.2476049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048078527,-5.872807311,0.678742975,1.291999659,-1.002742745,0.540323584,-0.11589848,-0.034786798,0.117902948,0.370244571,0.321564423,-1.209471267,0.180299861,1.287157576,-0.417398525,0.491991497,1.643392242,-0.366230557,-0.107582297,0.101540598,-1.754169803,0.076550554,-0.046347656,-0.420704141,0.245413044,0.118880166,-0.097447693,0.096314437,0.107326593,0.079778327,0.096398075,0.075591368,38.03881246,38.08271383,38.01686177,52.80064941,37.94160228,52.7474612,52.10920277,52.61069154,38.9124498,36.4232419,131.5706894,36.30470819,52.20798086,131.6091031,53.82135635,131.4280099,39.07049474,148.1215073,53.88720841,148.258277,79.470734,39.30756216,79.61890114,86.58275656,132.7121251,125.0732861,111.2772793,68.7191187,91.71921729,68.50636589
Au,Cu,Ga2O3,4.88,2.4,400,None,Mo,1.8,0,,film,213.5353061,43.13131788,,,35.5,,,,5,3E-16,-1E-12,0.000000001,-0.000001,0.0004,-0.0856,7.1402,0.043566805,-0.040508717,0.014991468,0.006940962,0.046076181,0.056666421,0.044031207,0.030873318,0.004292198,0.146041527,0.080438513,0.329728605,0.003860254,-0.00111947,0,0,0,0,0,0,0,0,256.6262074,307.6309075,380.0807657,418.3342907,430.5058669,449.474557,486.1473579,577.7239786,679.7333788,750.4444403,864.0458178,915.0505179,0,0,0,0,0,0,0,0,0.408844874,-0.89787848,0.225653434,0.258916928,0.469173718,0.235556756,0.362112798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.16829176,38.89364055,40.58522527,59.91762209,69.2476049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048078527,-5.872807311,0.678742975,1.291999659,-1.002742745,0.540323584,-0.11589848,-0.034786798,0.117902948,0.370244571,0.321564423,-1.209471267,0.180299861,1.287157576,-0.417398525,0.491991497,1.643392242,-0.366230557,-0.107582297,0.101540598,-1.754169803,0.076550554,-0.046347656,-0.420704141,0.245413044,0.118880166,-0.097447693,0.096314437,0.107326593,0.079778327,0.096398075,0.075591368,38.03881246,38.08271383,38.01686177,52.80064941,37.94160228,52.7474612,52.10920277,52.61069154,38.9124498,36.4232419,131.5706894,36.30470819,52.20798086,131.6091031,53.82135635,131.4280099,39.07049474,148.1215073,53.88720841,148.258277,79.470734,39.30756216,79.61890114,86.58275656,132.7121251,125.0732861,111.2772793,68.7191187,91.71921729,68.50636589
Au,Cu,Ga2O3,4.88,2.4,400,None,Mo,1.8,0,,film,216.6238743,52.673831,,,35.5,,,,5,3E-16,-1E-12,0.000000001,-0.000001,0.0004,-0.0856,7.1402,0.043566805,-0.040508717,0.014991468,0.006940962,0.046076181,0.056666421,0.044031207,0.030873318,0.004292198,0.146041527,0.080438513,0.329728605,0.003860254,-0.00111947,0,0,0,0,0,0,0,0,256.6262074,307.6309075,380.0807657,418.3342907,430.5058669,449.474557,486.1473579,577.7239786,679.7333788,750.4444403,864.0458178,915.0505179,0,0,0,0,0,0,0,0,0.408844874,-0.89787848,0.225653434,0.258916928,0.469173718,0.235556756,0.362112798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.16829176,38.89364055,40.58522527,59.91762209,69.2476049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048078527,-5.872807311,0.678742975,1.291999659,-1.002742745,0.540323584,-0.11589848,-0.034786798,0.117902948,0.370244571,0.321564423,-1.209471267,0.180299861,1.287157576,-0.417398525,0.491991497,1.643392242,-0.366230557,-0.107582297,0.101540598,-1.754169803,0.076550554,-0.046347656,-0.420704141,0.245413044,0.118880166,-0.097447693,0.096314437,0.107326593,0.079778327,0.096398075,0.075591368,38.03881246,38.08271383,38.01686177,52.80064941,37.94160228,52.7474612,52.10920277,52.61069154,38.9124498,36.4232419,131.5706894,36.30470819,52.20798086,131.6091031,53.82135635,131.4280099,39.07049474,148.1215073,53.88720841,148.258277,79.470734,39.30756216,79.61890114,86.58275656,132.7121251,125.0732861,111.2772793,68.7191187,91.71921729,68.50636589
Au,Cu,Ga2O3,4.88,2.4,400,None,Mo,1.8,0,,film,219.272746,62.10843093,,,35.5,,,,5,3E-16,-1E-12,0.000000001,-0.000001,0.0004,-0.0856,7.1402,0.043566805,-0.040508717,0.014991468,0.006940962,0.046076181,0.056666421,0.044031207,0.030873318,0.004292198,0.146041527,0.080438513,0.329728605,0.003860254,-0.00111947,0,0,0,0,0,0,0,0,256.6262074,307.6309075,380.0807657,418.3342907,430.5058669,449.474557,486.1473579,577.7239786,679.7333788,750.4444403,864.0458178,915.0505179,0,0,0,0,0,0,0,0,0.408844874,-0.89787848,0.225653434,0.258916928,0.469173718,0.235556756,0.362112798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.16829176,38.89364055,40.58522527,59.91762209,69.2476049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048078527,-5.872807311,0.678742975,1.291999659,-1.002742745,0.540323584,-0.11589848,-0.034786798,0.117902948,0.370244571,0.321564423,-1.209471267,0.180299861,1.287157576,-0.417398525,0.491991497,1.643392242,-0.366230557,-0.107582297,0.101540598,-1.754169803,0.076550554,-0.046347656,-0.420704141,0.245413044,0.118880166,-0.097447693,0.096314437,0.107326593,0.079778327,0.096398075,0.075591368,38.03881246,38.08271383,38.01686177,52.80064941,37.94160228,52.7474612,52.10920277,52.61069154,38.9124498,36.4232419,131.5706894,36.30470819,52.20798086,131.6091031,53.82135635,131.4280099,39.07049474,148.1215073,53.88720841,148.258277,79.470734,39.30756216,79.61890114,86.58275656,132.7121251,125.0732861,111.2772793,68.7191187,91.71921729,68.50636589
Au,Cu,Ga2O3,4.88,2.4,400,None,Mo,1.8,0,,film,221.9237387,73.28593082,,,35.5,,,,5,3E-16,-1E-12,0.000000001,-0.000001,0.0004,-0.0856,7.1402,0.043566805,-0.040508717,0.014991468,0.006940962,0.046076181,0.056666421,0.044031207,0.030873318,0.004292198,0.146041527,0.080438513,0.329728605,0.003860254,-0.00111947,0,0,0,0,0,0,0,0,256.6262074,307.6309075,380.0807657,418.3342907,430.5058669,449.474557,486.1473579,577.7239786,679.7333788,750.4444403,864.0458178,915.0505179,0,0,0,0,0,0,0,0,0.408844874,-0.89787848,0.225653434,0.258916928,0.469173718,0.235556756,0.362112798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.16829176,38.89364055,40.58522527,59.91762209,69.2476049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048078527,-5.872807311,0.678742975,1.291999659,-1.002742745,0.540323584,-0.11589848,-0.034786798,0.117902948,0.370244571,0.321564423,-1.209471267,0.180299861,1.287157576,-0.417398525,0.491991497,1.643392242,-0.366230557,-0.107582297,0.101540598,-1.754169803,0.076550554,-0.046347656,-0.420704141,0.245413044,0.118880166,-0.097447693,0.096314437,0.107326593,0.079778327,0.096398075,0.075591368,38.03881246,38.08271383,38.01686177,52.80064941,37.94160228,52.7474612,52.10920277,52.61069154,38.9124498,36.4232419,131.5706894,36.30470819,52.20798086,131.6091031,53.82135635,131.4280099,39.07049474,148.1215073,53.88720841,148.258277,79.470734,39.30756216,79.61890114,86.58275656,132.7121251,125.0732861,111.2772793,68.7191187,91.71921729,68.50636589
Au,Cu,Ga2O3,4.88,2.4,400,None,Mo,1.8,0,,film,224.576322,85.77060571,,,35.5,,,,5,3E-16,-1E-12,0.000000001,-0.000001,0.0004,-0.0856,7.1402,0.043566805,-0.040508717,0.014991468,0.006940962,0.046076181,0.056666421,0.044031207,0.030873318,0.004292198,0.146041527,0.080438513,0.329728605,0.003860254,-0.00111947,0,0,0,0,0,0,0,0,256.6262074,307.6309075,380.0807657,418.3342907,430.5058669,449.474557,486.1473579,577.7239786,679.7333788,750.4444403,864.0458178,915.0505179,0,0,0,0,0,0,0,0,0.408844874,-0.89787848,0.225653434,0.258916928,0.469173718,0.235556756,0.362112798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.16829176,38.89364055,40.58522527,59.91762209,69.2476049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048078527,-5.872807311,0.678742975,1.291999659,-1.002742745,0.540323584,-0.11589848,-0.034786798,0.117902948,0.370244571,0.321564423,-1.209471267,0.180299861,1.287157576,-0.417398525,0.491991497,1.643392242,-0.366230557,-0.107582297,0.101540598,-1.754169803,0.076550554,-0.046347656,-0.420704141,0.245413044,0.118880166,-0.097447693,0.096314437,0.107326593,0.079778327,0.096398075,0.075591368,38.03881246,38.08271383,38.01686177,52.80064941,37.94160228,52.7474612,52.10920277,52.61069154,38.9124498,36.4232419,131.5706894,36.30470819,52.20798086,131.6091031,53.82135635,131.4280099,39.07049474,148.1215073,53.88720841,148.258277,79.470734,39.30756216,79.61890114,86.58275656,132.7121251,125.0732861,111.2772793,68.7191187,91.71921729,68.50636589
Au,Cu,Ga2O3,4.88,2.4,400,None,Mo,1.8,0,,film,226.7917402,100.2274355,,,35.5,,,,5,3E-16,-1E-12,0.000000001,-0.000001,0.0004,-0.0856,7.1402,0.043566805,-0.040508717,0.014991468,0.006940962,0.046076181,0.056666421,0.044031207,0.030873318,0.004292198,0.146041527,0.080438513,0.329728605,0.003860254,-0.00111947,0,0,0,0,0,0,0,0,256.6262074,307.6309075,380.0807657,418.3342907,430.5058669,449.474557,486.1473579,577.7239786,679.7333788,750.4444403,864.0458178,915.0505179,0,0,0,0,0,0,0,0,0.408844874,-0.89787848,0.225653434,0.258916928,0.469173718,0.235556756,0.362112798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.16829176,38.89364055,40.58522527,59.91762209,69.2476049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048078527,-5.872807311,0.678742975,1.291999659,-1.002742745,0.540323584,-0.11589848,-0.034786798,0.117902948,0.370244571,0.321564423,-1.209471267,0.180299861,1.287157576,-0.417398525,0.491991497,1.643392242,-0.366230557,-0.107582297,0.101540598,-1.754169803,0.076550554,-0.046347656,-0.420704141,0.245413044,0.118880166,-0.097447693,0.096314437,0.107326593,0.079778327,0.096398075,0.075591368,38.03881246,38.08271383,38.01686177,52.80064941,37.94160228,52.7474612,52.10920277,52.61069154,38.9124498,36.4232419,131.5706894,36.30470819,52.20798086,131.6091031,53.82135635,131.4280099,39.07049474,148.1215073,53.88720841,148.258277,79.470734,39.30756216,79.61890114,86.58275656,132.7121251,125.0732861,111.2772793,68.7191187,91.71921729,68.50636589
Au,Cu,Ga2O3,4.88,2.4,400,None,Mo,1.8,0,,film,228.5656755,113.1083739,,,35.5,,,,5,3E-16,-1E-12,0.000000001,-0.000001,0.0004,-0.0856,7.1402,0.043566805,-0.040508717,0.014991468,0.006940962,0.046076181,0.056666421,0.044031207,0.030873318,0.004292198,0.146041527,0.080438513,0.329728605,0.003860254,-0.00111947,0,0,0,0,0,0,0,0,256.6262074,307.6309075,380.0807657,418.3342907,430.5058669,449.474557,486.1473579,577.7239786,679.7333788,750.4444403,864.0458178,915.0505179,0,0,0,0,0,0,0,0,0.408844874,-0.89787848,0.225653434,0.258916928,0.469173718,0.235556756,0.362112798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.16829176,38.89364055,40.58522527,59.91762209,69.2476049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048078527,-5.872807311,0.678742975,1.291999659,-1.002742745,0.540323584,-0.11589848,-0.034786798,0.117902948,0.370244571,0.321564423,-1.209471267,0.180299861,1.287157576,-0.417398525,0.491991497,1.643392242,-0.366230557,-0.107582297,0.101540598,-1.754169803,0.076550554,-0.046347656,-0.420704141,0.245413044,0.118880166,-0.097447693,0.096314437,0.107326593,0.079778327,0.096398075,0.075591368,38.03881246,38.08271383,38.01686177,52.80064941,37.94160228,52.7474612,52.10920277,52.61069154,38.9124498,36.4232419,131.5706894,36.30470819,52.20798086,131.6091031,53.82135635,131.4280099,39.07049474,148.1215073,53.88720841,148.258277,79.470734,39.30756216,79.61890114,86.58275656,132.7121251,125.0732861,111.2772793,68.7191187,91.71921729,68.50636589
Au,Cu,Ga2O3,4.88,2.4,400,None,Mo,1.8,0,,film,230.3372248,124.0285498,,,35.5,,,,5,3E-16,-1E-12,0.000000001,-0.000001,0.0004,-0.0856,7.1402,0.043566805,-0.040508717,0.014991468,0.006940962,0.046076181,0.056666421,0.044031207,0.030873318,0.004292198,0.146041527,0.080438513,0.329728605,0.003860254,-0.00111947,0,0,0,0,0,0,0,0,256.6262074,307.6309075,380.0807657,418.3342907,430.5058669,449.474557,486.1473579,577.7239786,679.7333788,750.4444403,864.0458178,915.0505179,0,0,0,0,0,0,0,0,0.408844874,-0.89787848,0.225653434,0.258916928,0.469173718,0.235556756,0.362112798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.16829176,38.89364055,40.58522527,59.91762209,69.2476049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048078527,-5.872807311,0.678742975,1.291999659,-1.002742745,0.540323584,-0.11589848,-0.034786798,0.117902948,0.370244571,0.321564423,-1.209471267,0.180299861,1.287157576,-0.417398525,0.491991497,1.643392242,-0.366230557,-0.107582297,0.101540598,-1.754169803,0.076550554,-0.046347656,-0.420704141,0.245413044,0.118880166,-0.097447693,0.096314437,0.107326593,0.079778327,0.096398075,0.075591368,38.03881246,38.08271383,38.01686177,52.80064941,37.94160228,52.7474612,52.10920277,52.61069154,38.9124498,36.4232419,131.5706894,36.30470819,52.20798086,131.6091031,53.82135635,131.4280099,39.07049474,148.1215073,53.88720841,148.258277,79.470734,39.30756216,79.61890114,86.58275656,132.7121251,125.0732861,111.2772793,68.7191187,91.71921729,68.50636589
Au,Cu,Ga2O3,4.88,2.4,400,None,Mo,1.8,0,,film,232.1140385,139.2748524,,,35.5,,,,5,3E-16,-1E-12,0.000000001,-0.000001,0.0004,-0.0856,7.1402,0.043566805,-0.040508717,0.014991468,0.006940962,0.046076181,0.056666421,0.044031207,0.030873318,0.004292198,0.146041527,0.080438513,0.329728605,0.003860254,-0.00111947,0,0,0,0,0,0,0,0,256.6262074,307.6309075,380.0807657,418.3342907,430.5058669,449.474557,486.1473579,577.7239786,679.7333788,750.4444403,864.0458178,915.0505179,0,0,0,0,0,0,0,0,0.408844874,-0.89787848,0.225653434,0.258916928,0.469173718,0.235556756,0.362112798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.16829176,38.89364055,40.58522527,59.91762209,69.2476049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048078527,-5.872807311,0.678742975,1.291999659,-1.002742745,0.540323584,-0.11589848,-0.034786798,0.117902948,0.370244571,0.321564423,-1.209471267,0.180299861,1.287157576,-0.417398525,0.491991497,1.643392242,-0.366230557,-0.107582297,0.101540598,-1.754169803,0.076550554,-0.046347656,-0.420704141,0.245413044,0.118880166,-0.097447693,0.096314437,0.107326593,0.079778327,0.096398075,0.075591368,38.03881246,38.08271383,38.01686177,52.80064941,37.94160228,52.7474612,52.10920277,52.61069154,38.9124498,36.4232419,131.5706894,36.30470819,52.20798086,131.6091031,53.82135635,131.4280099,39.07049474,148.1215073,53.88720841,148.258277,79.470734,39.30756216,79.61890114,86.58275656,132.7121251,125.0732861,111.2772793,68.7191187,91.71921729,68.50636589
Au,Cu,Ga2O3,4.88,2.4,400,None,Mo,1.8,0,,film,233.887936,152.1246675,,,35.5,,,,5,3E-16,-1E-12,0.000000001,-0.000001,0.0004,-0.0856,7.1402,0.043566805,-0.040508717,0.014991468,0.006940962,0.046076181,0.056666421,0.044031207,0.030873318,0.004292198,0.146041527,0.080438513,0.329728605,0.003860254,-0.00111947,0,0,0,0,0,0,0,0,256.6262074,307.6309075,380.0807657,418.3342907,430.5058669,449.474557,486.1473579,577.7239786,679.7333788,750.4444403,864.0458178,915.0505179,0,0,0,0,0,0,0,0,0.408844874,-0.89787848,0.225653434,0.258916928,0.469173718,0.235556756,0.362112798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.16829176,38.89364055,40.58522527,59.91762209,69.2476049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048078527,-5.872807311,0.678742975,1.291999659,-1.002742745,0.540323584,-0.11589848,-0.034786798,0.117902948,0.370244571,0.321564423,-1.209471267,0.180299861,1.287157576,-0.417398525,0.491991497,1.643392242,-0.366230557,-0.107582297,0.101540598,-1.754169803,0.076550554,-0.046347656,-0.420704141,0.245413044,0.118880166,-0.097447693,0.096314437,0.107326593,0.079778327,0.096398075,0.075591368,38.03881246,38.08271383,38.01686177,52.80064941,37.94160228,52.7474612,52.10920277,52.61069154,38.9124498,36.4232419,131.5706894,36.30470819,52.20798086,131.6091031,53.82135635,131.4280099,39.07049474,148.1215073,53.88720841,148.258277,79.470734,39.30756216,79.61890114,86.58275656,132.7121251,125.0732861,111.2772793,68.7191187,91.71921729,68.50636589
